ERR4682382	United Kingdom	Camborne	2017-11-28
ERR4682383	United Kingdom	Falmouth	2017
ERR4682384	Japan	Anonymous	2017-11-27
ERR4682385	India	Manipal	2017-11-23
ERR4682386	Thailand	Pathum Thani	2017-11-23
ERR4682387	Barbados	Bridgetown	2017-11-23
ERR4682388	Barbados	Worthing	2017-11-23
ERR4682389	Paraguay	San Lorenzo	2017-11-30
ERR4682390	Pakistan	Karachi	2017-11-27
ERR4682391	Ireland	Galway	2017-11-27
ERR4682392	Hungary	Szekesfehervar	2017-11-27
ERR4682393	Canada	Quebec	2017-12-05
ERR4682394	Italy	Rome	2017-11-20
ERR4682395	Poland	Pulawy	2017-11-28
ERR4682396	Nigeria	Lagos	2017-12-06
ERR4682397	Mauritius	Port Louis	2017-12-01
ERR4682398	Belgium	Brussels	2017-11-23
ERR4682399	Estonia	Tallinn	2017-12-09
ERR4682400	Estonia	Tartu	2017-11-20
ERR4682401	Estonia	Parnu	2017-11-28
ERR4682402	Estonia	Narva	2017-11-22
ERR4682403	Sweden	Uppsala	2017-11-27
ERR4682404	Iran	Shiraz	2017-11-30
ERR4682405	Luxembourg	Luxembourg	2017-12-01
ERR4682406	Portugal	Porto	2017-11-22
ERR4682407	South Korea	Gwangju	2017-11-20
ERR4682408	Burkina Faso	Ouagadougou	2018-01-04
ERR4682409	Burkina Faso	Bobo Dioulasso	2017-12-19
ERR4682410	Colombia	Mosquera	2017-12-28
ERR4682411	Botswana	Gaborone	2017-12-01
ERR4682412	Malawi	Zomba	2017-11-22
ERR4682413	Malawi	Chikwawa	2017-11-21
ERR4682414	Malawi	Machinga	2017-11-22
ERR4682415	Malawi	Mchinji	2017-11-23
ERR4682416	Togo	Lome	2017-11-27
ERR4682417	Malawi	Lilongwe	2017-11-23
ERR4682418	Malawi	Karonga	2017-11-24
ERR4682419	Malawi	Nsanje	2017-11-21
ERR4682420	Bangladesh	Dhaka	2017-11-25
ERR4682421	Kuwait	Kuwait	2017-12-07
ERR4682422	Nepal	Kathmandu	2018-01-03
ERR4682423	Nepal	Bhaktapur	2018-01-03
ERR4682424	USA	Chapel Hill	2017-11-02
ERR4682425	Ghana	Tamale	2017-12-09
ERR4682426	Cameroon	Yaounde	2017-11-17
ERR4682427	United Kingdom	Edinburgh	2017-11-21
ERR4682428	Uruguay	Montevideo	2017-12-01
ERR4682429	Chile	Santiago	2017-12-04
ERR4682430	Chile	Punta Arenas	2017-11-29
ERR4682431	Morocco	Casablanca	2017-11-29
ERR4682432	Israel	Beer-Sheva	2017-12-06
ERR4682433	Canada	Ottawa	2017-11-27
ERR4682434	Canada	Regina	2017-11-22
ERR4682435	Canada	Calgary	2017-11-21
ERR4682436	Canada	Vancouver	2017-11-19
ERR4682437	Ghana	Kumasi	2017-11-29
ERR4682438	United Kingdom	Newcastle Upon Tyne	2017-12-04
ERR4682439	Finland	Oulu	2017-11-21
ERR4682440	Finland	Turku	2017-11-22
ERR4682441	Finland	Helsinki	2017-11-22
ERR4682442	USA	Seattle, WA	2017-11-28
ERR4682443	United Arab Emirates	Dubai	2017-11-28
ERR4682444	New Zealand	Christchurch	2017-11-21
ERR4682445	USA	Houston	2018-01-19
ERR4682446	USA	Austin	2018-01-18
ERR4682447	USA	Waco	2018-01-11
ERR4682448	Malaysia	Alor Setar	2017-11-23
ERR4682449	Malaysia	Jelutong	2017-11-23
ERR4682450	Malaysia	Butterworth	2017-11-23
ERR4682451	Tanzania	Moshi	2017-11-29
ERR4682452	Philippines	Quezon City	2017-12-21
ERR4682453	Argentina	Buenos Aires	2017-11-22
ERR4682454	Saint Lucia	Castries	2017
ERR4682455	Saint Lucia	Gros Islet	2017
ERR4682456	Ethiopia	Addis Ababa	2017-11-24
ERR4682457	Nigeria	Ilorin	2018-01-10
ERR4682458	Ecuador	Quito	2017-11-23
ERR4682459	Mozambique	Maputo	2017-11-17
ERR4682460	Iran	Tehran	2018-10-01
ERR4682461	Senegal	Dakar	2018-03-08
ERR4682462	Denmark	Valby	2017-11-18
ERR4682463	Denmark	Amager	2017-11-18
ERR4682464	Denmark	Avedore	2017-11-18
ERR4682465	China	Guangzhou	2017-12-21
ERR4682466	Viet Nam	Ho Chi Minh	2017-12-27
ERR4682467	Serbia	Belgrade	2017
ERR4682468	Netherlands	Utrecht	2017-11-23
ERR4682469	Denmark	Lyngby	2017-12-12
ERR4682470	Denmark	Lyngby	2017-12-15
ERR4682471	Denmark	Lyngby	2017-12-19
ERR4682472	Denmark	Lyngby	2018-01-17
ERR4682473	Denmark	Lyngby	2018-01-24
ERR4682474	Denmark	Lyngby	2018-02-28
ERR4682475	Denmark	Lyngby	2018-04-05
ERR4682476	Denmark	Lyngby	2018-04-24
