SRR24403749	LYXMYK	1	HOU Z9	Houston, TX	2022-06-22	NA
SRR24403750	LM23SK	1	EPS K6	El Paso, TX	2022-08-15	6.6
SRR24403751	SAMDTS	1	EPS K6	El Paso, TX	2022-08-08	7
SRR24403752	NJPAUN	1	EPS K6	El Paso, TX	2022-08-01	7.5
SRR24403753	NA69TH	1	EPS K6	El Paso, TX	2022-07-25	6.9
SRR24403754	VEME2B	1	EPS K6	El Paso, TX	2022-07-18	7.7
SRR24403755	SBJH7C	1	EPS K6	El Paso, TX	2022-07-11	6.6
SRR24403756	A43QRR	1	EPS K6	El Paso, TX	2022-07-05	6.8
SRR24403757	CMQVQD	1	EPS K6	El Paso, TX	2022-06-29	5.93
SRR24403758	Z4C7KG	1	EPS K6	El Paso, TX	2022-06-22	5.68
SRR24403759	RGX43C	1	EPS K6	El Paso, TX	2022-06-15	5.89
SRR24403760	NSHEFV	1	HOU Z9	Houston, TX	2022-06-15	NA
SRR24403761	RGGUNG	1	EPS K6	El Paso, TX	2022-06-15	16.34
SRR26892001	QBUGJS	0	EPS J3	El Paso, TX	2022-10-03	10.31
SRR26892002	Q6EHXX	0	HOU J6	Houston, TX	2022-09-28	NA
SRR26892003	KAWJTK	0	EPS T4	El Paso, TX	2022-09-26	12.77
SRR26892004	DJGJ2Q	0	HOU S3	Houston, TX	2022-09-28	NA
SRR26892005	DDGVAA	0	EPS K6	El Paso, TX	2022-09-26	5.9
SRR26892006	LLFRTG	0	EPS K6	El Paso, TX	2022-10-03	6.7
SRR26892007	CLMWES	0	HOU Z9	Houston, TX	2022-09-28	NA
SRR26892008	CEN9HH	0	HOU R5	Houston, TX	2022-09-28	NA
SRR26892009	YED6RZ	0	EPS T4	El Paso, TX	2022-10-10	11.93
SRR26892010	WA66AV	0	EPS K6	El Paso, TX	2022-10-10	4.4
SRR26892011	TSL6XD	0	HOU C1	Houston, TX	2022-09-28	NA
SRR26892012	TESDZA	0	EPS Q9	El Paso, TX	2022-10-03	27.91
SRR26892013	RTFF63	0	EPS J3	El Paso, TX	2022-09-26	10.03
SRR26892014	VKCFJW	0	EPS Q9	El Paso, TX	2022-09-28	27.82
SRR26892015	RNR2RQ	0	HOU B9	Houston, TX	2022-09-28	NA
SRR26892016	RJP32L	0	EPS T4	El Paso, TX	2022-10-03	11.6
SRR26892017	AZ9E5L	0	HOU C1	Houston, TX	2022-10-04	NA
SRR26892018	ACAD2C	0	HOU Z9	Houston, TX	2022-10-04	NA
